operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-tmpfs_16p,estimated_ts_slope_beegfs-tmpfs_16p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_16p,estimated_ts_slope_beegfs-ssd_16p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_3p,estimated_ts_slope_ssd_3p,estimated_trMiB_ssd_6p,estimated_ts_slope_ssd_6p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_ssd_13p,estimated_ts_slope_ssd_13p,estimated_trMiB_ssd_16p,estimated_ts_slope_ssd_16p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_ssd_34p,estimated_ts_slope_ssd_34p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_3p,estimated_ts_slope_beegfs_3p,estimated_trMiB_beegfs_6p,estimated_ts_slope_beegfs_6p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p,estimated_trMiB_beegfs_13p,estimated_ts_slope_beegfs_13p,estimated_trMiB_beegfs_16p,estimated_ts_slope_beegfs_16p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_beegfs_34p,estimated_ts_slope_beegfs_34p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs_3p,estimated_ts_slope_tmpfs_3p,estimated_trMiB_tmpfs_6p,estimated_ts_slope_tmpfs_6p,estimated_trMiB_tmpfs_12p,estimated_ts_slope_tmpfs_12p,estimated_trMiB_tmpfs_13p,estimated_ts_slope_tmpfs_13p,estimated_trMiB_tmpfs_16p,estimated_ts_slope_tmpfs_16p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_tmpfs_34p,estimated_ts_slope_tmpfs_34p,estimated_trMiB_beegfs-ssd_13p,estimated_ts_slope_beegfs-ssd_13p,estimated_trMiB_beegfs-ssd_7p,estimated_ts_slope_beegfs-ssd_7p,estimated_trMiB_beegfs-tmpfs_13p,estimated_ts_slope_beegfs-tmpfs_13p,estimated_trMiB_beegfs-tmpfs_7p,estimated_ts_slope_beegfs-tmpfs_7p,estimated_trMiB_ssd-ssd_13p,estimated_ts_slope_ssd-ssd_13p,estimated_trMiB_ssd-ssd_7p,estimated_ts_slope_ssd-ssd_7p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_13p,estimated_ts_slope_tmpfs-tmpfs_13p,estimated_trMiB_tmpfs-tmpfs_7p,estimated_ts_slope_tmpfs-tmpfs_7p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_beegfs-ssd_34p,estimated_ts_slope_beegfs-ssd_34p,estimated_trMiB_beegfs-ssd_17p,estimated_ts_slope_beegfs-ssd_17p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_34p,estimated_ts_slope_beegfs-tmpfs_34p,estimated_trMiB_beegfs-tmpfs_17p,estimated_ts_slope_beegfs-tmpfs_17p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_34p,estimated_ts_slope_ssd-ssd_34p,estimated_trMiB_ssd-ssd_17p,estimated_ts_slope_ssd-ssd_17p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_34p,estimated_ts_slope_tmpfs-tmpfs_34p,estimated_trMiB_tmpfs-tmpfs_17p,estimated_ts_slope_tmpfs-tmpfs_17p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_beegfs-ssd_24p,estimated_ts_slope_beegfs-ssd_24p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_24p,estimated_ts_slope_beegfs-tmpfs_24p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_24p,estimated_ts_slope_ssd-ssd_24p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_24p,estimated_ts_slope_tmpfs-tmpfs_24p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_tmpfs-beegfs_13p,estimated_ts_slope_tmpfs-beegfs_13p,estimated_trMiB_tmpfs-beegfs_7p,estimated_ts_slope_tmpfs-beegfs_7p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_ssd-beegfs_13p,estimated_ts_slope_ssd-beegfs_13p,estimated_trMiB_ssd-beegfs_7p,estimated_ts_slope_ssd-beegfs_7p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.60833333333335,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,beegfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795.86625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.62013673718606,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.72395833333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,ssd-ssd,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.54583333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",1,24,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.76896082266754,1.0,,,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",2,12,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.594375,1.0,,,,,,,,,,,,,,,,,,,,,,
scp,0,4096.0,174.60818481445312,24,24,,"[1, 2, 4]",4,6,,tmpfs-tmpfs,24,stage_out-openmm,,"stage0000_task0000.h5,stage0000_task0000.dcd,stage0000_task0011.dcd,stage0000_task0011.h5,stage0000_task0004.dcd,stage0000_task0004.h5,stage0000_task0006.dcd,stage0000_task0006.h5,stage0000_task0007.dcd,stage0000_task0007.h5,stage0000_task0010.dcd,stage0000_task0010.h5,stage0000_task0005.dcd,stage0000_task0005.h5,stage0000_task0009.dcd,stage0000_task0009.h5,stage0000_task0003.dcd,stage0000_task0003.h5,stage0000_task0002.h5,stage0000_task0002.dcd,stage0000_task0001.h5,stage0000_task0001.dcd,stage0000_task0008.dcd,stage0000_task0008.h5",0.5,openmm,174.60818481445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.38,1.0,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0007.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0002.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0010.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0000.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0005.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,aggregated.h5,1.0,,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,47.69761848449707,,,,,,,,,,,,,466.96953639608284,0.27487114120138195,,,,,,,,,,,,,,,707.3754235045618,0.27487114120138195,,,,,,,,,,,,,,,1703.5473130622668,0.27487114120138195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,47.69761848449707,,,,,,,,,,,,,466.96953639608284,0.27487114120138195,,,,,,,,,,,,,,,707.3754235045618,0.27487114120138195,,,,,,,,,,,,,,,1703.5473130622668,0.27487114120138195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,327.87629555332666,15.899206161499023,1,1,0.101762188,"[1, 2, 4]",1,1,156.2388395333935,5,50847,aggregate,190758-dlt02,aggregated.h5,1.0,,47.69761848449707,,,,,,,,,,,,,466.96953639608284,0.27487114120138195,,,,,,,,,,,,,,,707.3754235045618,0.27487114120138195,,,,,,,,,,,,,,,1703.5473130622668,0.27487114120138195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read,1,354.246967242265,17.0992431640625,1,1,0.211423541,"[1, 2, 4]",1,1,80.87672301384121,5,50614,aggregate,190758-dlt02,stage0000_task0009.h5,1.0,openmm,666.8704833984375,,,,,,,,,,,,,2486.4161444444444,0.30234059087735937,,,,,,,,,,,,,,,900.6035239334444,0.30234059087735937,,,,,,,,,,,,,,,2676.8688376444643,0.30234059087735937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
